trial_indices,leftP,rightP,choices,rewarded
0,0.85,0.15,0,1
1,0.85,0.15,0,1
2,0.85,0.15,0,1
3,0.85,0.15,0,1
4,0.85,0.15,0,0
5,0.85,0.15,0,1
6,0.85,0.15,0,1
7,0.85,0.15,0,0
8,0.85,0.15,0,0
9,0.85,0.15,0,1
10,0.85,0.15,0,1
11,0.85,0.15,0,1
12,0.85,0.15,0,1
13,0.85,0.15,0,1
14,0.85,0.15,0,1
15,0.85,0.15,0,1
16,0.85,0.15,0,1
17,0.85,0.15,0,1
18,0.85,0.15,0,1
19,0.85,0.15,0,1
20,0.85,0.15,0,1
21,0.85,0.15,0,1
22,0.85,0.15,0,1
23,0.85,0.15,0,1
24,0.85,0.15,0,1
25,0.85,0.15,0,1
26,0.85,0.15,0,1
27,0.85,0.15,0,1
28,0.85,0.15,0,0
29,0.85,0.15,0,1
30,0.85,0.15,0,0
31,0.85,0.15,0,1
32,0.85,0.15,0,1
33,0.85,0.15,0,1
34,0.85,0.15,0,1
35,0.85,0.15,0,1
36,0.85,0.15,0,0
37,0.85,0.15,0,1
38,0.85,0.15,0,1
39,0.85,0.15,0,1
40,0.85,0.15,0,1
41,0.85,0.15,0,0
42,0.85,0.15,1,0
43,0.85,0.15,0,1
44,0.85,0.15,1,0
45,0.85,0.15,0,1
46,0.85,0.15,0,1
47,0.85,0.15,0,1
48,0.85,0.15,0,1
49,0.85,0.15,0,0
50,0.85,0.15,0,1
51,0.85,0.15,0,1
52,0.85,0.15,0,1
53,0.85,0.15,0,1
54,0.85,0.15,0,1
55,0.85,0.15,0,1
56,0.85,0.15,0,1
57,0.85,0.15,0,0
58,0.85,0.15,0,1
59,0.85,0.15,0,1
60,0.85,0.15,0,1
61,0.85,0.15,0,1
62,0.85,0.15,0,1
63,0.85,0.15,0,1
64,0.85,0.15,0,1
65,0.85,0.15,0,0
66,0.85,0.15,0,1
67,0.85,0.15,0,1
68,0.85,0.15,0,1
69,0.85,0.15,0,1
70,0.85,0.15,0,1
71,0.85,0.15,0,0
72,0.85,0.15,0,1
73,0.85,0.15,0,1
74,0.85,0.15,0,1
75,0.15,0.85,0,0
76,0.15,0.85,0,0
77,0.15,0.85,0,1
78,0.15,0.85,0,0
79,0.15,0.85,0,0
80,0.15,0.85,0,0
81,0.15,0.85,0,0
82,0.15,0.85,0,0
83,0.15,0.85,1,1
84,0.15,0.85,1,1
85,0.15,0.85,1,1
86,0.15,0.85,0,0
87,0.15,0.85,1,1
88,0.15,0.85,1,1
89,0.15,0.85,0,0
90,0.15,0.85,1,1
91,0.15,0.85,1,1
92,0.15,0.85,1,1
93,0.15,0.85,0,0
94,0.15,0.85,1,1
95,0.15,0.85,0,1
96,0.15,0.85,1,1
97,0.15,0.85,1,1
98,0.15,0.85,1,1
99,0.15,0.85,1,1
100,0.15,0.85,-1,-1
101,0.15,0.85,0,0
102,0.15,0.85,0,0
103,0.15,0.85,1,1
104,0.15,0.85,0,1
105,0.15,0.85,0,0
106,0.15,0.85,0,0
107,0.15,0.85,0,0
108,0.15,0.85,1,1
109,0.15,0.85,0,0
110,0.15,0.85,0,0
111,0.15,0.85,0,0
112,0.15,0.85,0,0
113,0.15,0.85,0,0
114,0.15,0.85,1,1
115,0.15,0.85,0,0
116,0.15,0.85,0,0
117,0.15,0.85,0,0
118,0.15,0.85,-1,-1
119,0.15,0.85,1,0
120,0.15,0.85,-1,-1
121,0.15,0.85,-1,-1
122,0.15,0.85,1,1
123,0.15,0.85,0,1
124,0.15,0.85,0,1
125,0.15,0.85,1,0
126,0.15,0.85,0,1
127,0.15,0.85,0,0
128,0.15,0.85,1,0
129,0.15,0.85,1,1
130,0.15,0.85,1,0
131,0.15,0.85,0,0
132,0.15,0.85,0,0
133,0.15,0.85,0,0
134,0.15,0.85,1,1
135,0.15,0.85,-1,-1
136,0.15,0.85,0,0
137,0.15,0.85,0,0
138,0.15,0.85,0,0
139,0.15,0.85,0,0
140,0.15,0.85,0,0
141,0.15,0.85,1,1
142,0.15,0.85,-1,-1
143,0.15,0.85,0,0
144,0.15,0.85,1,1
145,0.15,0.85,0,0
146,0.15,0.85,0,0
147,0.15,0.85,0,0
148,0.15,0.85,-1,-1
149,0.15,0.85,1,1
150,0.15,0.85,-1,-1
151,0.15,0.85,0,0
152,0.15,0.85,0,0
153,0.15,0.85,1,1
154,0.15,0.85,-1,-1
155,0.15,0.85,1,1
156,0.15,0.85,0,1
157,0.15,0.85,-1,-1
158,0.15,0.85,1,1
159,0.15,0.85,-1,-1
160,0.15,0.85,0,0
161,0.15,0.85,1,1
162,0.15,0.85,-1,-1
163,0.15,0.85,-1,-1
164,0.15,0.85,1,1
165,0.15,0.85,-1,-1
166,0.15,0.85,-1,-1
167,0.15,0.85,-1,-1
168,0.15,0.85,1,1
169,0.15,0.85,-1,-1
170,0.15,0.85,0,0
171,0.15,0.85,0,0
172,0.15,0.85,1,1
173,0.15,0.85,-1,-1
174,0.15,0.85,1,1
175,0.15,0.85,-1,-1
176,0.15,0.85,0,1
177,0.15,0.85,0,0
178,0.15,0.85,0,0
179,0.15,0.85,0,0
180,0.15,0.85,0,0
181,0.15,0.85,1,1
182,0.15,0.85,-1,-1
183,0.15,0.85,-1,-1
184,0.15,0.85,0,0
185,0.15,0.85,0,0
186,0.15,0.85,-1,-1
187,0.15,0.85,-1,-1
188,0.15,0.85,1,0
189,0.15,0.85,0,0
190,0.15,0.85,1,1
191,0.15,0.85,1,1
192,0.15,0.85,0,0
193,0.15,0.85,0,0
194,0.15,0.85,0,1
195,0.15,0.85,0,0
196,0.15,0.85,0,1
197,0.15,0.85,0,0
198,0.15,0.85,1,0
199,0.15,0.85,0,0
200,0.15,0.85,-1,-1
201,0.15,0.85,0,0
202,0.15,0.85,0,0
203,0.15,0.85,1,1
204,0.15,0.85,1,1
205,0.15,0.85,1,1
206,0.15,0.85,1,1
207,0.15,0.85,-1,-1
208,0.15,0.85,-1,-1
209,0.15,0.85,0,0
210,0.15,0.85,0,0
211,0.15,0.85,1,1
212,0.15,0.85,-1,-1
213,0.15,0.85,-1,-1
214,0.15,0.85,1,1
